3,
2,Android 4.2には対応していない？ REGZA T-01CとDisney Mobile on docomo F-08Dと問題なく使用できていましたが、Xperia Z1 SO-01Fでは今までどおりに使用が出来ません。 着信音は今まで通り作成・設定できるのですが、通知音とアラーム音は作成しても選択画面では(薄いグレー色で表示され)選べなくなっています。 残念ですが、他のアプリに乗り換えました。
1,どうして？ 作った着信音なんですけど、着信音設定されません。作って曲名は出てくるんですけど。結局不明な着信音と出てきて使えません。早急に直してください。
3,ソフトウェア更新されてから 作った曲が、着信音設定画面でタップしても流れず、無論着信音として使う事ができません。早急の改善をお願いします。
1,使えねっ 期待してアプリをダウンロードしたのに、全くの期待ハズレ…ダメだなこれ(´▽｀)ノ
3,わかりやすい し、慣れれば簡単ですごく使いやすいんだけど、編集した曲を再生できないのは何故？アプリから着信音に設定しても本体の設定から見ると設定できてないし…これが解決できたら星5のアプリだと思います。arrowsX F-10D
2,(..) 切り出しは、ちゃんと出来るけど、いざ、設定しようとすると音が鳴らない…。これじゃ、意味ないです。
2,
2,
2,
3,
2,
4,
2,
4,
1,
1,
1,
4,
3,
