5,Great Alarm Simple, fast n light weight. Does its job.
5,Others have candy coating, this 1 works! Other alarm apps have pretty candy coatings, but they are a pain and limited on customization. This gives you repeat options, easy tone selections, and customizable snooze length. Easy. Works!
5,Favourite alarm app Best and easiest alarm app hands down.
5,works, no ads, easy to use perfect
2,Great design poor function I tried every alarm out there. I love the design of this one. Only problem is the snooze don't ever work. Therefore I have to set numerous alarms to make sure I don't sleep too long. Fix that and I would give it a five. Using on a LG intuition.
5,I like it very much The one on my S2 is good but only allows 8 alarms and I have combinations of alarms so this excellently simple to set up and use alarm is great and free. Having tested quite a few of the ad supported ones, this one beats all of them hands down, oh and did I say that it is free :) Now that the lock screen issue has been fixed I have deservedly increased it to 5 stars. WELL done.
5,Great alarm app Does everything I want with no fuss or bugs. Thanks, developer!
5,The Best One Best alarm for me since SGS1.
5,Perfecta Siempre ha sido indispensable en todos los smartphones que he tenido. No la cambio por nada, y he probado varias. Se ha actualizado despu?s de mucho tiempo solucionando alg?n problema de volumen en el HTC One, por ejemplo. Sigue sin la opci?n de copias de seguridad de tus alarmas.
4,Perfect now attractive too . minus point no scheduler.
4,Good, very accurate than others. The new UI is great but with this update I'm not able to snooze or disable alarm. JB 4.1.2 nandroid backup.
5,Good I guess I love it
5,Quality app Quality app
5,Love this app I don't know if that's a bug, but I have to add an alarm twice in order for it to show up
5,Favorite Alarm I love this one because it's so hard to accidentally turn it off while not really awake.
5,Best Love the small size, fade in customization, and integration with my audio files. Best alarm clock on the market.
5,Perfect Finally my favorite alarm klock works 100% with kitkat. Than you!
5,Simple and reliable Tried using other alarms and either their snooze kills the alarm after two hits or just gives up on you... Not this app ! Get it.
4,Not reliable Still the most useful alarm out there. Nice UI update.
5,Amazing Works every time just as an alarm clock should
3,細かく設定できるので、いいとおもうけど、強制終了して鳴らないこと有。んー私としては、おしい(；´Д｀)
5,当たり前だが、鳴らない止まらないってことはまずない。 非常に信頼性は高いと感じた。
4,便利 ずっと使わせてもらってます。もう少し音量が大きくなるといいな。
3,使えるけど… 概ね問題なく使えてましたが、再起動すると必ず再設定しなければならないのと、たまにアイコンがついているのに鳴らない時がありました。寝る前に確認した方が良いようです。
5,機能がシンプルなので直感的に使えて良いです。標準の時計のアラームと違って、時刻の入力がやりやすいです。IS05
3,何かと相性が悪いのか強制終了連発で…機能が良いだけに残念です IS03
5,いろいろ使ってみったがこれが一番シンプルで使い易い
5,アプリサイズ小さくてイイカンジ 音楽選ぶ画面が使いやすい
4,シンプルで便利。もう少し音量が高ければ☆5
5,Simple is best. これ以上の機能はいらない。
4,もう一息 マナーモードで鳴らないようにしてほしい
5,目覚ましの音をアーティスト一覧・アルバム一覧・曲名一覧から選択出来るので、沢山曲を持ってても選びやすいです。 ... 目覚ましの音をアーティスト一覧・アルバム一覧・曲名一覧から選択出来るので、沢山曲を持ってても選びやすいです。 バイブだけで音無に出来るのもいいてす。 余計な広告が無いのもグッド。 GALAPAGOS 003SH
5,だんだん音を大きくするなど細かい設定ができるし、Max音も大きくて使いやすい！ 自分の音楽でセットできるのも満足★
5,最初の画面でデフォルトの設定をした後、個別に設定変更できる。「何秒で何％の音量に」も設定できる。100％音量は十分大きい。スリープか ... 最初の画面でデフォルトの設定をした後、個別に設定変更できる。「何秒で何％の音量に」も設定できる。100％音量は十分大きい。スリープからのロック解除画面に「残り時間（設定時刻）」と表示させられるのも良い。とても使い勝手の良い目覚まし。オススメ。
2,毎日じゃなくて、週を指定出来ないから消すのが面倒。
2,スヌーズにしたら強制終了して鳴らなかった
3,なんかアップデートして使いにくくなった
4,シンプルで使い易いと思います。
5,必要充分。お薦めできる。
4,日本語対応になっていないことが残念だけど、アラームが複数セット出来て使いやすい。
5,Great Alarm Simple, fast n light weight. Does its job.
5,Others have candy coating, this 1 works! Other alarm apps have pretty candy coatings, but they are a pain and limited on customization. This gives you repeat options, easy tone selections, and customizable snooze length. Easy. Works!
5,Favourite alarm app Best and easiest alarm app hands down.
5,works, no ads, easy to use perfect
2,Great design poor function I tried every alarm out there. I love the design of this one. Only problem is the snooze don't ever work. Therefore I have to set numerous alarms to make sure I don't sleep too long. Fix that and I would give it a five. Using on a LG intuition.
5,I like it very much The one on my S2 is good but only allows 8 alarms and I have combinations of alarms so this excellently simple to set up and use alarm is great and free. Having tested quite a few of the ad supported ones, this one beats all of them hands down, oh and did I say that it is free :) Now that the lock screen issue has been fixed I have deservedly increased it to 5 stars. WELL done.
5,Great alarm app Does everything I want with no fuss or bugs. Thanks, developer!
5,The Best One Best alarm for me since SGS1.
